year,class_id,class_hh,class_m_edu,class_lag_mean,class_size,grade,school_hh,school_m_edu,class_mean,id_teacher,res_lag1,res_lag2,res_lag3,res_lag4,res_lag5,res_lag6,weight1,weight2,weight3,weight4,weight5,weight6
2001,7929,12952.649,15.384615,-.2178289,26,5,12046.821,16.562963,-2.7418263,370,,,,,,,54,,,,,
2002,5535,12113.412,17.25926,-.17102073,27,5,12045.565,16.524813,-2.6575539,370,-2.7418263,,,,,,53,55,,,,
2003,7941,10667.862,17.185184,-.10048648,27,5,12130.35,16.441441,-2.5550346,370,-2.6575539,-2.7418263,,,,,54,53,55,,,
2004,747,12928.692,15.793103,.28458056,29,5,12425.199,16.46003,-2.6564467,370,-2.5550346,-2.6575539,-2.7418263,,,,56,56,55,57,,
2005,7953,11114.27,16.515152,.29461223,33,5,11944.196,16.179487,-2.7432296,370,-2.6564467,-2.5550346,-2.6575539,-2.7418263,,,62,60,60,59,61,
2006,5559,13236.504,14.333333,-.16941334,24,5,12196.942,15.941442,-2.6803286,370,-2.7432296,-2.6564467,-2.5550346,-2.6575539,-2.7418263,,57,53,51,51,50,52
2007,3165,13600.675,17.619047,-.053895313,21,5,12104.139,16.004431,-2.6423976,370,-2.6803286,-2.7432296,-2.6564467,-2.5550346,-2.6575539,-2.7418263,45,54,50,48,48,47
2000,5523,12237.715,17.064516,,31,5,12207.066,16.54834,,371,,,,,,,,,,,,
2001,729,11828.896,18.586206,.26367921,29,5,12046.821,16.562963,-2.7258048,371,,,,,,,60,,,,,
2002,735,11321.932,16.129032,-.15445668,31,5,12045.565,16.524813,-2.6681113,371,-2.7258048,,,,,,60,62,,,,
2003,5541,12153.496,16.838709,.025758889,31,5,12130.35,16.441441,-2.6165721,371,-2.6681113,-2.7258048,,,,,62,60,62,,,
2004,7947,12555.325,16.344828,-.03721039,29,5,12425.199,16.46003,-2.6584883,371,-2.6165721,-2.6681113,-2.7258048,,,,60,60,58,60,,
2005,3153,12595.237,15.678572,-.34882361,28,5,11944.196,16.179487,-2.7759063,371,-2.6584883,-2.6165721,-2.6681113,-2.7258048,,,57,59,59,57,59,
2006,7959,10273.968,16.538462,-.21052839,26,5,12196.942,15.941442,-2.7706361,371,-2.7759063,-2.6584883,-2.6165721,-2.6681113,-2.7258048,,54,55,57,57,55,57
2007,5565,11528.103,15.148149,-.25492185,27,5,12104.139,16.004431,-2.7267849,371,-2.7706361,-2.7759063,-2.6584883,-2.6165721,-2.6681113,-2.7258048,53,55,56,58,58,56
2000,3123,11590.046,17.310345,,29,5,12207.066,16.54834,,372,,,,,,,,,,,,
2001,3129,12534.766,19.153847,.097956851,26,5,12046.821,16.562963,-2.7688241,372,,,,,,,55,,,,,
2002,7935,11897.616,17.566668,.16841543,30,5,12045.565,16.524813,-2.7418947,372,-2.7688241,,,,,,56,59,,,,
2003,741,11441.096,15.652174,-.2672691,23,5,12130.35,16.441441,-2.6571832,372,-2.7418947,-2.7688241,,,,,53,49,52,,,
2004,5547,12418.359,17.173914,.27674776,23,5,12425.199,16.46003,-2.7524464,372,-2.6571832,-2.7418947,-2.7688241,,,,46,53,49,52,,
2005,753,10718.267,16.111111,-.0086049782,27,5,11944.196,16.179487,-2.7252927,372,-2.7524464,-2.6571832,-2.7418947,-2.7688241,,,50,50,57,53,56,
2006,3159,13254.879,16.838709,.182282,31,5,12196.942,15.941442,-2.7979226,372,-2.7252927,-2.7524464,-2.6571832,-2.7418947,-2.7688241,,58,54,54,61,57,60
2007,7965,11605.088,15.266666,.25928637,30,5,12104.139,16.004431,-2.7041879,372,-2.7979226,-2.7252927,-2.7524464,-2.6571832,-2.7418947,-2.7688241,61,57,53,53,60,56
2000,5524,12722.417,16.272728,,22,6,12207.066,16.54834,,373,,,,,,,,,,,,
2001,730,10657.341,16.700001,.067600608,30,6,12046.821,16.562963,-2.6093624,373,,,,,,,52,,,,,
2002,5536,11998.031,17.178572,.073602654,28,6,12045.565,16.524813,-2.6345921,373,-2.6093624,,,,,,58,50,,,,
2003,7942,12101.546,18,-.37968051,25,6,12130.35,16.441441,-2.6149669,373,-2.6345921,-2.6093624,,,,,53,55,47,,,
2004,748,12566.784,15.217391,-.016290825,23,6,12425.199,16.46003,-2.5996935,373,-2.6149669,-2.6345921,-2.6093624,,,,48,51,53,45,,
2005,3154,13259.714,15.727273,.018407505,33,6,11944.196,16.179487,-2.7202632,373,-2.5996935,-2.6149669,-2.6345921,-2.6093624,,,56,58,61,63,55,
2006,760,11709.507,14.967742,.15339944,31,6,12196.942,15.941442,-2.7668076,373,-2.7202632,-2.5996935,-2.6149669,-2.6345921,-2.6093624,,64,54,56,59,61,53
2007,7966,12102.19,17.222221,.17327079,27,6,12104.139,16.004431,-2.7077451,373,-2.7668076,-2.7202632,-2.5996935,-2.6149669,-2.6345921,-2.6093624,58,60,50,52,55,57
2000,7924,11811.395,16.4375,,32,6,12207.066,16.54834,,374,,,,,,,,,,,,
2001,7930,11232.391,17.120001,-.015038008,25,6,12046.821,16.562963,-2.5650375,374,,,,,,,57,,,,,
2002,3136,11957.081,18.068966,-.29408592,29,6,12045.565,16.524813,-2.6873555,374,-2.5650375,,,,,,54,61,,,,
2003,5542,12358.681,16.965517,.011653205,29,6,12130.35,16.441441,-2.5817623,374,-2.6873555,-2.5650375,,,,,58,54,61,,,
2004,7948,12102.348,15.6,.20642358,25,6,12425.199,16.46003,-2.6427755,374,-2.5817623,-2.6873555,-2.5650375,,,,54,54,50,57,,
2005,754,12346.973,16.952381,.23505482,21,6,11944.196,16.179487,-2.7450757,374,-2.6427755,-2.5817623,-2.6873555,-2.5650375,,,46,50,50,46,53,
2006,3160,12237.932,15,-.03475038,26,6,12196.942,15.941442,-2.7799664,374,-2.7450757,-2.6427755,-2.5817623,-2.6873555,-2.5650375,,47,51,55,55,51,58
2007,5566,12425.52,15.827586,.018271672,29,6,12104.139,16.004431,-2.6733406,374,-2.7799664,-2.7450757,-2.6427755,-2.5817623,-2.6873555,-2.5650375,55,50,54,58,58,54
2000,3124,12526.708,17,,29,6,12207.066,16.54834,,375,,,,,,,,,,,,
2001,3130,10774.762,15.78125,-.14676602,32,6,12046.821,16.562963,-2.6621823,375,,,,,,,61,,,,,
2002,7936,13532.447,18.518518,-.053944826,27,6,12045.565,16.524813,-2.618398,375,-2.6621823,,,,,,59,56,,,,
2003,742,10795.808,16.344828,-.05512476,29,6,12130.35,16.441441,-2.6296329,375,-2.618398,-2.6621823,,,,,56,61,58,,,
2004,5548,11998.478,17.633333,-.3013806,30,6,12425.199,16.46003,-2.6375511,375,-2.6296329,-2.618398,-2.6621823,,,,59,57,62,59,,
2005,7954,11731.76,15.96,.34096888,25,6,11944.196,16.179487,-2.6900542,375,-2.6375511,-2.6296329,-2.618398,-2.6621823,,,55,54,52,57,54,
2006,5560,12390.566,16.666666,-.43211234,30,6,12196.942,15.941442,-2.708185,375,-2.6900542,-2.6375511,-2.6296329,-2.618398,-2.6621823,,55,60,59,57,62,59
2007,766,12158.36,17.206896,-.24196742,29,6,12104.139,16.004431,-2.5840116,375,-2.708185,-2.6900542,-2.6375511,-2.6296329,-2.618398,-2.6621823,59,54,59,58,56,61
2000,724,12952.882,15.7,,30,6,12207.066,16.54834,,376,,,,,,,,,,,,
2001,5530,13064.311,15.148149,.048650932,27,6,12046.821,16.562963,-2.6523499,376,,,,,,,57,,,,,
2002,736,13350.23,16.307692,.088733912,26,6,12045.565,16.524813,-2.5875447,376,-2.6523499,,,,,,53,56,,,,
2003,3142,12135.389,15.620689,-.078977875,29,6,12130.35,16.441441,-2.6292751,376,-2.5875447,-2.6523499,,,,,55,56,59,,,
2004,3148,13680.394,16.533333,-.25571635,30,6,12425.199,16.46003,-2.6855109,376,-2.6292751,-2.5875447,-2.6523499,,,,59,56,57,60,,
2005,5554,11342.275,15.896552,.30360037,29,6,11944.196,16.179487,-2.7308464,376,-2.6855109,-2.6292751,-2.5875447,-2.6523499,,,59,58,55,56,59,
2006,7960,12845.929,16.851852,-.43854427,27,6,12196.942,15.941442,-2.7545841,376,-2.7308464,-2.6855109,-2.6292751,-2.5875447,-2.6523499,,56,57,56,53,54,57
2007,3166,12893.905,14.730769,-.22310728,26,6,12104.139,16.004431,-2.6804907,376,-2.7545841,-2.7308464,-2.6855109,-2.6292751,-2.5875447,-2.6523499,53,55,56,55,52,53
2000,5525,12645.994,16.413794,,29,7,12207.066,16.54834,,377,,,,,,,,,,,,
2001,731,11918.811,16.615385,-.018962676,26,7,12046.821,16.562963,-2.6929259,377,,,,,,,55,,,,,
2002,5537,11904.513,16.033333,.040167466,30,7,12045.565,16.524813,-2.7536349,377,-2.6929259,,,,,,56,59,,,,
2003,7943,11736.856,17.76923,-.046122629,26,7,12130.35,16.441441,-2.6159644,377,-2.7536349,-2.6929259,,,,,56,52,55,,,
2004,3149,12357.767,16.461538,-.086424738,26,7,12425.199,16.46003,-2.5970123,377,-2.6159644,-2.7536349,-2.6929259,,,,52,56,52,55,,
2005,755,11820.07,17.107143,.3204802,28,7,11944.196,16.179487,-2.6635716,377,-2.5970123,-2.6159644,-2.7536349,-2.6929259,,,54,54,58,54,57,
2006,5561,11975.101,16.76923,-.089076489,26,7,12196.942,15.941442,-2.6915557,377,-2.6635716,-2.5970123,-2.6159644,-2.7536349,-2.6929259,,54,52,52,56,52,55
2007,5567,11816.313,15.2,-.028567512,25,7,12104.139,16.004431,-2.6927299,377,-2.6915557,-2.6635716,-2.5970123,-2.6159644,-2.7536349,-2.6929259,51,53,51,51,55,51
2000,7925,11390.247,16.193548,,31,7,12207.066,16.54834,,378,,,,,,,,,,,,
2001,3131,12902.229,16.807692,.094931215,26,7,12046.821,16.562963,-2.6551373,378,,,,,,,57,,,,,
2002,7937,10750.199,17.25926,-.33578917,27,7,12045.565,16.524813,-2.6743486,378,-2.6551373,,,,,,53,58,,,,
2003,3143,11380.581,18.296297,.13750598,27,7,12130.35,16.441441,-2.6277728,378,-2.6743486,-2.6551373,,,,,54,53,58,,,
2004,5549,12474.116,17.25,.09977667,24,7,12425.199,16.46003,-2.7077768,378,-2.6277728,-2.6743486,-2.6551373,,,,51,51,50,55,,
2005,5555,12688.72,16.666666,.28045851,24,7,11944.196,16.179487,-2.7735755,378,-2.7077768,-2.6277728,-2.6743486,-2.6551373,,,48,51,51,50,55,
2006,3161,12529.328,14.75,-.12491422,28,7,12196.942,15.941442,-2.7290783,378,-2.7735755,-2.7077768,-2.6277728,-2.6743486,-2.6551373,,52,52,55,55,54,59
2007,767,12087.47,16.107143,.094742782,28,7,12104.139,16.004431,-2.691375,378,-2.7290783,-2.7735755,-2.7077768,-2.6277728,-2.6743486,-2.6551373,56,52,52,55,55,54
2000,725,11066.57,17.848484,,33,7,12207.066,16.54834,,379,,,,,,,,,,,,
2001,5531,12371.664,15.90625,.006188198,32,7,12046.821,16.562963,-2.6287148,379,,,,,,,65,,,,,
2002,737,11445.304,14.592592,-.28008988,27,7,12045.565,16.524813,-2.6704662,379,-2.6287148,,,,,,59,60,,,,
2003,5543,11481.393,16.444445,.22964032,27,7,12130.35,16.441441,-2.6485248,379,-2.6704662,-2.6287148,,,,,54,59,60,,,
2004,749,12620.359,16.34375,.058350369,32,7,12425.199,16.46003,-2.628916,379,-2.6485248,-2.6704662,-2.6287148,,,,59,59,64,65,,
2005,3155,13364.878,14.888889,.079887576,27,7,11944.196,16.179487,-2.7589221,379,-2.628916,-2.6485248,-2.6704662,-2.6287148,,,59,54,54,59,60,
2006,761,12006.744,16.366667,.079325311,30,7,12196.942,15.941442,-2.801589,379,-2.7589221,-2.628916,-2.6485248,-2.6704662,-2.6287148,,57,62,57,57,62,63
2007,3167,11923.6,16.151516,-.10339209,33,7,12104.139,16.004431,-2.6745214,379,-2.801589,-2.7589221,-2.628916,-2.6485248,-2.6704662,-2.6287148,63,60,65,60,60,65
2000,3125,11318.521,14.36,,25,7,12207.066,16.54834,,380,,,,,,,,,,,,
2001,7931,12863.21,16.206896,.14803512,29,7,12046.821,16.562963,-2.7549984,380,,,,,,,54,,,,,
2002,3137,11764.723,16.733334,-.012265408,30,7,12045.565,16.524813,-2.6764395,380,-2.7549984,,,,,,59,55,,,,
2003,743,12128.87,17.633333,.32434338,30,7,12130.35,16.441441,-2.6448097,380,-2.6764395,-2.7549984,,,,,60,59,55,,,
2004,7949,11563.771,16.799999,-.14250058,30,7,12425.199,16.46003,-2.6167581,380,-2.6448097,-2.6764395,-2.7549984,,,,60,60,59,55,,
2005,7955,11633.469,16.689655,-.11842218,29,7,11944.196,16.179487,-2.7843494,380,-2.6167581,-2.6448097,-2.6764395,-2.7549984,,,59,59,59,58,54,
2006,7961,11642.97,16.458334,.01177531,24,7,12196.942,15.941442,-2.8297095,380,-2.7843494,-2.6167581,-2.6448097,-2.6764395,-2.7549984,,53,54,54,54,53,49
2007,7967,11505.744,15.892858,-.1610574,28,7,12104.139,16.004431,-2.7312279,380,-2.8297095,-2.7843494,-2.6167581,-2.6448097,-2.6764395,-2.7549984,52,57,58,58,58,57
2000,3126,13628.398,16.09091,,33,8,12207.066,16.54834,,381,,,,,,,,,,,,
2001,5532,13243.809,15.193548,-.025877712,31,8,12046.821,16.562963,-2.6271105,381,,,,,,,64,,,,,
2002,7938,11261.205,17,-.25888881,26,8,12045.565,16.524813,-2.7097678,381,-2.6271105,,,,,,57,59,,,,
2003,5544,12736.411,16.428572,-.21153641,28,8,12130.35,16.441441,-2.7021267,381,-2.7097678,-2.6271105,,,,,54,59,61,,,
2004,3150,12455.554,18.571428,-.12968296,28,8,12425.199,16.46003,-2.6637471,381,-2.7021267,-2.7097678,-2.6271105,,,,56,54,59,61,,
2005,7956,11944.323,16,.057711046,32,8,11944.196,16.179487,-2.6632936,381,-2.6637471,-2.7021267,-2.7097678,-2.6271105,,,60,60,58,63,65,
2006,7962,12678.154,16.23077,.060251605,26,8,12196.942,15.941442,-2.7832942,381,-2.6632936,-2.6637471,-2.7021267,-2.7097678,-2.6271105,,58,54,54,52,57,59
2007,3168,12094.983,14.827586,-.11858348,29,8,12104.139,16.004431,-2.6501288,381,-2.7832942,-2.6632936,-2.6637471,-2.7021267,-2.7097678,-2.6271105,55,61,57,57,55,60
2000,7926,12493.469,15.678572,,28,8,12207.066,16.54834,,382,,,,,,,,,,,,
2001,732,12674.885,17.038462,-.16800828,26,8,12046.821,16.562963,-2.6787043,382,,,,,,,54,,,,,
2002,5538,11990.199,14.53125,.2570816,32,8,12045.565,16.524813,-2.6553497,382,-2.6787043,,,,,,58,60,,,,
2003,7944,12458.519,16.038462,-.15413508,26,8,12130.35,16.441441,-2.59377,382,-2.6553497,-2.6787043,,,,,58,52,54,,,
2004,5550,13089.371,17.321428,.16256437,28,8,12425.199,16.46003,-2.6501873,382,-2.59377,-2.6553497,-2.6787043,,,,54,60,54,56,,
2005,3156,11238.489,16.034483,.33170256,29,8,11944.196,16.179487,-2.7111995,382,-2.6501873,-2.59377,-2.6553497,-2.6787043,,,57,55,61,55,57,
2006,3162,12071.251,15.24,-.0603479,25,8,12196.942,15.941442,-2.7228792,382,-2.7111995,-2.6501873,-2.59377,-2.6553497,-2.6787043,,54,53,51,57,51,53
2007,7968,11434.116,17.538462,-.081388175,26,8,12104.139,16.004431,-2.6335909,382,-2.7228792,-2.7111995,-2.6501873,-2.59377,-2.6553497,-2.6787043,51,55,54,52,58,52
2000,5526,11334.068,15.9375,,32,8,12207.066,16.54834,,383,,,,,,,,,,,,
2001,3132,12811.277,16.709677,-.15060724,31,8,12046.821,16.562963,-2.7397194,383,,,,,,,63,,,,,
2002,3138,12270.602,17.793104,.086249158,29,8,12045.565,16.524813,-2.6494863,383,-2.7397194,,,,,,60,61,,,,
2003,744,13395.008,16.133333,-.13666143,30,8,12130.35,16.441441,-2.5748777,383,-2.6494863,-2.7397194,,,,,59,61,62,,,
2004,7950,12868.796,17.75,-.41082194,28,8,12425.199,16.46003,-2.5867813,383,-2.5748777,-2.6494863,-2.7397194,,,,58,57,59,60,,
2005,756,12724.399,17.962963,-.017505845,27,8,11944.196,16.179487,-2.673831,383,-2.5867813,-2.5748777,-2.6494863,-2.7397194,,,55,57,56,58,59,
2006,762,12214.097,17.384615,.012897713,26,8,12196.942,15.941442,-2.7615023,383,-2.673831,-2.5867813,-2.5748777,-2.6494863,-2.7397194,,53,54,56,55,57,58
2007,5568,12499.359,16.576923,-.12131293,26,8,12104.139,16.004431,-2.6657717,383,-2.7615023,-2.673831,-2.5867813,-2.5748777,-2.6494863,-2.7397194,52,53,54,56,55,57
2000,726,12296.19,17.363636,,33,8,12207.066,16.54834,,384,,,,,,,,,,,,
2001,7932,11459.569,16.466667,-.34471455,30,8,12046.821,16.562963,-2.6353958,384,,,,,,,63,,,,,
2002,738,13736.882,16.346153,.32222888,26,8,12045.565,16.524813,-2.6505454,384,-2.6353958,,,,,,56,59,,,,
2003,3144,11997.139,16.066668,-.20217495,30,8,12130.35,16.441441,-2.6332872,384,-2.6505454,-2.6353958,,,,,56,60,63,,,
2004,750,11000.457,16.423077,.2006366,26,8,12425.199,16.46003,-2.6468186,384,-2.6332872,-2.6505454,-2.6353958,,,,56,52,56,59,,
2005,5556,11963.986,16.958334,-.11382633,24,8,11944.196,16.179487,-2.7103572,384,-2.6468186,-2.6332872,-2.6505454,-2.6353958,,,50,54,50,54,57,
2006,5562,12022.524,16.451612,-.020205336,31,8,12196.942,15.941442,-2.7174835,384,-2.7103572,-2.6468186,-2.6332872,-2.6505454,-2.6353958,,55,57,61,57,61,64
2007,768,12722.683,15.481482,-.082802229,27,8,12104.139,16.004431,-2.6908629,384,-2.7174835,-2.7103572,-2.6468186,-2.6332872,-2.6505454,-2.6353958,58,51,53,57,53,57
2000,769,12333.458,15.448276,,29,3,12173.078,16.69264,,385,,,,,,,,,,,,
2001,3175,11967.168,16.290323,,31,3,12036.346,16.475504,,385,,,,,,,60,,,,,
2002,7981,13283.32,15.931034,,29,3,12049.543,16.385281,,385,,,,,,,60,58,,,,
2003,7987,12858.53,15.653846,,26,3,12135.905,16.371593,,385,,,,,,,55,57,55,,,
2004,793,11945.372,16.551723,,29,3,12168.209,16.414389,,385,,,,,,,55,58,60,58,,
2005,7999,12448.041,15.96,,25,3,12174.666,16.51223,,385,,,,,,,54,51,54,56,54,
2006,5605,11839.921,15.911765,,34,3,12048.021,16.446177,,385,,,,,,,59,63,60,63,65,63
2007,5611,11554.272,16.464285,,28,3,11995.335,16.424328,,385,,,,,,,62,53,57,54,57,59
2000,5569,12448.254,17.375,,32,3,12173.078,16.69264,,386,,,,,,,,,,,,
2001,5575,12631.303,15.2,,30,3,12036.346,16.475504,,386,,,,,,,62,,,,,
2002,3181,11924.258,15.592592,,27,3,12049.543,16.385281,,386,,,,,,,57,59,,,,
2003,787,11998.769,16.60606,,33,3,12135.905,16.371593,,386,,,,,,,60,63,65,,,
2004,7993,11904.062,17.275862,,29,3,12168.209,16.414389,,386,,,,,,,62,56,59,61,,
2005,3199,11943.594,17.6,,30,3,12174.666,16.51223,,386,,,,,,,59,63,57,60,62,
2006,805,12566.059,16,,29,3,12048.021,16.446177,,386,,,,,,,59,58,62,56,59,61
2007,3211,12375.398,16.413794,,29,3,11995.335,16.424328,,386,,,,,,,58,59,58,62,56,59
2000,7969,11763.506,17.615385,,26,3,12173.078,16.69264,,387,,,,,,,,,,,,
2001,7975,12222.685,16.370371,,27,3,12036.346,16.475504,,387,,,,,,,53,,,,,
2002,5581,11035.849,16.515152,,33,3,12049.543,16.385281,,387,,,,,,,60,59,,,,
2003,5587,12502.089,15.75,,32,3,12135.905,16.371593,,387,,,,,,,65,59,58,,,
2004,5593,12820.103,16.5625,,32,3,12168.209,16.414389,,387,,,,,,,64,65,59,58,,
2005,5599,12466.656,16.875,,32,3,12174.666,16.51223,,387,,,,,,,64,64,65,59,58,
2006,3205,12124.858,17.964285,,28,3,12048.021,16.446177,,387,,,,,,,60,60,60,61,55,54
2007,8011,11551.37,16.032259,,31,3,11995.335,16.424328,,387,,,,,,,59,63,63,63,64,58
2000,3169,12276.578,18.208334,,24,3,12173.078,16.69264,,388,,,,,,,,,,,,
2001,775,11084.476,15.846154,,26,3,12036.346,16.475504,,388,,,,,,,50,,,,,
2002,781,11876.949,14.851851,,27,3,12049.543,16.385281,,388,,,,,,,53,51,,,,
2003,3187,11054.535,18.233334,,30,3,12135.905,16.371593,,388,,,,,,,57,56,54,,,
2004,3193,11015.784,16.807692,,26,3,12168.209,16.414389,,388,,,,,,,56,53,52,50,,
2005,799,12159.942,17.066668,,30,3,12174.666,16.51223,,388,,,,,,,56,60,57,56,54,
2006,8005,11472.384,16.967741,,31,3,12048.021,16.446177,,388,,,,,,,61,57,61,58,57,55
2007,811,11650.394,14.148149,,27,3,11995.335,16.424328,,388,,,,,,,58,57,53,57,54,53
2000,7970,11963.143,16.212122,,33,4,12173.078,16.69264,,389,,,,,,,,,,,,
2001,776,11720.056,17.689655,-.052792069,29,4,12036.346,16.475504,-2.6971314,389,,,,,,,62,,,,,
2002,7982,11839.58,16.040001,-.3312268,25,4,12049.543,16.385281,-2.7468755,389,-2.6971314,,,,,,54,58,,,,
2003,5588,12284.41,15.6875,.17798102,32,4,12135.905,16.371593,-2.7463405,389,-2.7468755,-2.6971314,,,,,57,61,65,,,
2004,7994,12695.24,16.76923,-.19806334,26,4,12168.209,16.414389,-2.6908109,389,-2.7463405,-2.7468755,-2.6971314,,,,58,51,55,59,,
2005,3200,11763.281,17.935484,-.11921788,31,4,12174.666,16.51223,-2.6437781,389,-2.6908109,-2.7463405,-2.7468755,-2.6971314,,,57,63,56,60,64,
2006,3206,13572.782,17.642857,.014839914,28,4,12048.021,16.446177,-2.6808617,389,-2.6437781,-2.6908109,-2.7463405,-2.7468755,-2.6971314,,59,54,60,53,57,61
2007,3212,12399.732,17.516129,.078960948,31,4,11995.335,16.424328,-2.7779765,389,-2.6808617,-2.6437781,-2.6908109,-2.7463405,-2.7468755,-2.6971314,59,62,57,63,56,60
2000,5570,12483.145,16.115385,,26,4,12173.078,16.69264,,390,,,,,,,,,,,,
2001,3176,12838.855,16.576923,-.093352482,26,4,12036.346,16.475504,-2.7059593,390,,,,,,,52,,,,,
2002,5582,12933.306,15.5,.043795832,28,4,12049.543,16.385281,-2.7504241,390,-2.7059593,,,,,,54,54,,,,
2003,3188,11456.929,16.75,-.059600797,28,4,12135.905,16.371593,-2.7147915,390,-2.7504241,-2.7059593,,,,,56,54,54,,,
2004,3194,13197.902,16.147058,-.053460542,34,4,12168.209,16.414389,-2.6248498,390,-2.7147915,-2.7504241,-2.7059593,,,,62,62,60,60,,
2005,800,14294.464,18.185184,-.12118413,27,4,12174.666,16.51223,-2.5945678,390,-2.6248498,-2.7147915,-2.7504241,-2.7059593,,,61,55,55,53,53,
2006,5606,12695.771,15.230769,-.12644471,26,4,12048.021,16.446177,-2.6814604,390,-2.5945678,-2.6248498,-2.7147915,-2.7504241,-2.7059593,,53,60,54,54,52,52
2007,812,12327.842,16.78125,-.13630049,32,4,11995.335,16.424328,-2.660898,390,-2.6814604,-2.5945678,-2.6248498,-2.7147915,-2.7504241,-2.7059593,58,59,66,60,60,58
2000,3170,12058.765,17.034483,,29,4,12173.078,16.69264,,391,,,,,,,,,,,,
2001,7976,10613.595,16.724138,-.044839848,29,4,12036.346,16.475504,-2.590961,391,,,,,,,58,,,,,
2002,3182,12730.955,15.9,.16135272,30,4,12049.543,16.385281,-2.6608565,391,-2.590961,,,,,,59,59,,,,
2003,7988,12867.782,14.714286,-.084569231,28,4,12135.905,16.371593,-2.7207694,391,-2.6608565,-2.590961,,,,,58,57,57,,,
2004,5594,11059.68,15.310345,-.23254652,29,4,12168.209,16.414389,-2.6172979,391,-2.7207694,-2.6608565,-2.590961,,,,57,59,58,58,,
2005,8000,12214.939,15.966666,-.22042812,30,4,12174.666,16.51223,-2.5636735,391,-2.6172979,-2.7207694,-2.6608565,-2.590961,,,59,58,60,59,59,
2006,806,11866.724,16.483871,.011337347,31,4,12048.021,16.446177,-2.7310238,391,-2.5636735,-2.6172979,-2.7207694,-2.6608565,-2.590961,,61,60,59,61,60,60
2007,8012,11920.181,15.515152,-.20657377,33,4,11995.335,16.424328,-2.7355092,391,-2.7310238,-2.5636735,-2.6172979,-2.7207694,-2.6608565,-2.590961,64,63,62,61,63,62
2000,770,13428.024,15.965517,,29,4,12173.078,16.69264,,392,,,,,,,,,,,,
2001,5576,12436.785,17.407408,.10124221,27,4,12036.346,16.475504,-2.7585409,392,,,,,,,56,,,,,
2002,782,12487.817,16.225807,-.055519011,31,4,12049.543,16.385281,-2.6441388,392,-2.7585409,,,,,,58,60,,,,
2003,788,11104.016,15.928572,-.082546622,28,4,12135.905,16.371593,-2.723877,392,-2.6441388,-2.7585409,,,,,59,55,57,,,
2004,794,11450.589,18.03125,.33541277,32,4,12168.209,16.414389,-2.7165678,392,-2.723877,-2.6441388,-2.7585409,,,,60,63,59,61,,
2005,5600,12214.126,15.071428,.26438737,28,4,12174.666,16.51223,-2.7262738,392,-2.7165678,-2.723877,-2.6441388,-2.7585409,,,60,56,59,55,57,
2006,8006,11151.253,18.0625,.18878396,32,4,12048.021,16.446177,-2.6811986,392,-2.7262738,-2.7165678,-2.723877,-2.6441388,-2.7585409,,60,64,60,63,59,61
2007,5612,10499.232,17,.057426602,26,4,11995.335,16.424328,-2.7309723,392,-2.6811986,-2.7262738,-2.7165678,-2.723877,-2.6441388,-2.7585409,58,54,58,54,57,53
2000,3171,10742.395,16.419355,,31,5,12173.078,16.69264,,393,,,,,,,,,,,,
2001,3177,11994.584,15.571428,.13884257,28,5,12036.346,16.475504,-2.735631,393,,,,,,,59,,,,,
2002,783,11633.079,17,-.1149068,26,5,12049.543,16.385281,-2.8015804,393,-2.735631,,,,,,54,57,,,,
2003,789,12593.117,16.580645,-.24287659,31,5,12135.905,16.371593,-2.651897,393,-2.8015804,-2.735631,,,,,57,59,62,,,
2004,3195,13834.376,15.166667,-.12505008,24,5,12168.209,16.414389,-2.6431823,393,-2.651897,-2.8015804,-2.735631,,,,55,50,52,55,,
2005,3201,10910.813,15,.44479144,32,5,12174.666,16.51223,-2.6035581,393,-2.6431823,-2.651897,-2.8015804,-2.735631,,,56,63,58,60,63,
2006,807,11443.202,16.967741,.10838521,31,5,12048.021,16.446177,-2.6591256,393,-2.6035581,-2.6431823,-2.651897,-2.8015804,-2.735631,,63,55,62,57,59,62
2007,813,13078.668,16.612904,-.127995,31,5,11995.335,16.424328,-2.6784594,393,-2.6591256,-2.6035581,-2.6431823,-2.651897,-2.8015804,-2.735631,62,63,55,62,57,59
2000,5571,12008.45,15.576923,,26,5,12173.078,16.69264,,394,,,,,,,,,,,,
2001,7977,12794.541,15.625,.30999801,32,5,12036.346,16.475504,-2.7194903,394,,,,,,,58,,,,,
2002,7983,12020.736,17.346153,.20806813,26,5,12049.543,16.385281,-2.7277701,394,-2.7194903,,,,,,58,52,,,,
2003,3189,11781.761,15.08,.18468447,25,5,12135.905,16.371593,-2.7398438,394,-2.7277701,-2.7194903,,,,,51,57,51,,,
